RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2025,11440,마포구,10300,신공덕동,1,대지,0015,0080,공덕프로포즈Ⅱ,2025-02-19,15000,17.02,0.0,12.0,,,2015,아파트,중개거래,"서울 마포구, 서울 용산구"
2025,11110,종로구,14800,계동,,,,,,2025-02-19,55500,28.83,46.0,0.0,,,1911,단독다가구,중개거래,서울 종로구
2025,11530,구로구,10200,구로동,1,대지,0339,0082,S.L.프라임빌,2025-02-19,28200,29.64,19.0,5.0,,,2022,연립다세대,직거래,
2025,11440,마포구,12500,성산동,1,대지,0593,0001,벽산상암스마트큐브,2025-02-19,15400,19.2,28.1,5.0,,,2017,오피스텔,중개거래,"서울 마포구, 서울 서대문구"
2025,11290,성북구,13400,길음동,1,대지,1278,0000,길음동동부센트레빌(1278-0),2025-02-19,69500,59.998,0.0,1.0,,,2003,아파트,중개거래,서울 성북구
2025,11560,영등포구,11000,여의도동,1,대지,0525,0000,브라이튼여의도,2025-02-19,478400,113.965,0.0,30.0,,,2023,아파트,직거래,
2025,11440,마포구,10300,신공덕동,1,대지,0015,0080,공덕프로포즈Ⅱ,2025-02-19,15000,17.02,0.0,12.0,,20250318,2015,아파트,중개거래,"서울 마포구, 서울 용산구"
2025,11710,송파구,10200,신천동,1,대지,0007,0000,장미1,2025-02-19,236000,82.45,0.0,11.0,,,1979,아파트,중개거래,서울 송파구
2025,11440,마포구,10200,공덕동,1,대지,0371,0000,공덕1삼성래미안,2025-02-19,164200,114.88,0.0,3.0,,,1999,아파트,중개거래,서울 마포구
2025,11350,노원구,10400,하계동,1,대지,0273,0000,장미(시영6),2025-02-19,41000,39.78,0.0,2.0,,,1989,아파트,중개거래,서울 노원구
2025,11650,서초구,10600,잠원동,1,대지,0053,0015,강변,2025-02-19,225000,66.29,0.0,8.0,,,1987,아파트,중개거래,서울 서초구
2025,11305,강북구,10100,미아동,1,대지,1354,0000,벽산라이브파크,2025-02-19,58800,60.0,0.0,13.0,,,2004,아파트,중개거래,서울 강북구
2025,11680,강남구,10600,대치동,1,대지,0907,0002,대치한신휴플러스,2025-02-19,168000,84.99,0.0,6.0,,,2005,아파트,중개거래,"경기 화성시, 서울 강남구"
2025,11305,강북구,10100,미아동,1,대지,1354,0000,벽산라이브파크,2025-02-19,53000,59.67,0.0,22.0,,,2004,아파트,중개거래,서울 강북구
2025,11680,강남구,10600,대치동,1,대지,1032,0000,대치푸르지오써밋,2025-02-19,336000,84.974,0.0,5.0,,,2023,아파트,중개거래,서울 은평구
2025,11710,송파구,10100,잠실동,1,대지,0019,0000,잠실엘스,2025-02-19,269000,84.8,0.0,6.0,,,2008,아파트,중개거래,서울 송파구
2025,11740,강동구,10300,상일동,1,대지,0519,0000,고덕아르테온,2025-02-19,170000,84.97,0.0,32.0,,,2020,아파트,중개거래,서울 송파구
2025,11260,중랑구,10400,묵동,1,대지,0233,0071,로즈파크빌,2025-02-19,24500,29.99,17.0,3.0,,,2015,연립다세대,중개거래,서울 중랑구
2025,11560,영등포구,11300,당산동3가,1,대지,0566,0000,당산계룡리슈빌2단지,2025-02-19,72800,47.25,0.0,2.0,,,2014,아파트,중개거래,서울 영등포구
2025,11320,도봉구,10700,창동,1,대지,0373,0000,창동주공4단지,2025-02-19,35800,41.3,0.0,3.0,,,1991,아파트,중개거래,서울 도봉구
2025,11620,관악구,10100,봉천동,1,대지,1712,0000,관악드림(삼성),2025-02-19,93500,84.96,0.0,21.0,,,2003,아파트,중개거래,서울 관악구
2025,11215,광진구,10100,중곡동,1,대지,0191,0077,중곡1단지,2025-02-19,39800,48.5,0.0,2.0,,,1976,아파트,중개거래,서울 광진구
2025,11110,종로구,17500,숭인동,1,대지,0581,0000,21스타캐슬,2025-02-19,30000,36.63,25.0,2.0,,,2021,연립다세대,직거래,
2025,11140,중구,16200,신당동,1,대지,0843,0000,삼성,2025-02-19,125000,114.91,0.0,6.0,,,1999,아파트,중개거래,서울 중구
2025,11305,강북구,10300,수유동,1,대지,0516,0015,(516-15),2025-02-19,11800,46.63,44.0,2.0,,,1993,연립다세대,중개거래,서울 도봉구
2025,11350,노원구,10500,상계동,1,대지,0173,0001,벽산,2025-02-19,46000,59.9,0.0,3.0,,,1989,아파트,중개거래,서울 노원구
2025,11305,강북구,10300,수유동,1,대지,0730,0000,래미안수유,2025-02-19,71500,114.78,0.0,1.0,,,2001,아파트,중개거래,서울 강북구
2025,11410,서대문구,11100,홍제동,1,대지,0460,0000,인왕산현대,2025-02-19,74000,59.93,0.0,5.0,,,2000,아파트,중개거래,서울 서대문구
2025,11560,영등포구,11500,당산동5가,1,대지,0042,0000,당산삼성래미안4차,2025-02-19,175000,115.78,0.0,5.0,,,2003,아파트,중개거래,서울 영등포구
2025,11110,종로구,18700,무악동,1,대지,0060,0000,인왕산아이파크,2025-02-19,139000,84.858,0.0,14.0,,,2008,아파트,중개거래,"서울 서대문구, 서울 종로구"
2025,11410,서대문구,10900,현저동,1,대지,1019,0000,독립문파크빌,2025-02-19,62000,59.4,0.0,8.0,,,2000,아파트,중개거래,서울 서대문구
2025,11410,서대문구,11200,대현동,1,대지,0045,0005,이화인비따레오피스텔,2025-02-19,17500,28.4,41.57,6.0,,,2004,오피스텔,중개거래,서울 서대문구
2025,11530,구로구,10200,구로동,1,대지,0098,0004,대림역 와이즈플레이스,2025-02-19,14800,29.847,43.573,8.0,,,2012,오피스텔,중개거래,서울 구로구
2025,11170,용산구,13600,보광동,,,,,,2025-02-19,265000,85.27,76.0,0.0,,,1994,단독다가구,중개거래,서울 용산구
2025,11110,종로구,17500,숭인동,1,대지,1388,0000,동양파라빌,2025-02-19,13200,24.93,34.04,5.0,,,2005,오피스텔,중개거래,"서울 동대문구, 서울 종로구"
2025,11680,강남구,10500,삼성동,1,대지,0016,0002,삼성동힐스테이트 1단지,2025-02-19,371000,114.463,0.0,6.0,,,2008,아파트,중개거래,서울 강남구
2025,11110,종로구,17900,홍파동,1,대지,0199,0000,경희궁자이(2단지),2025-02-19,219000,84.907,0.0,6.0,,20250228,2017,아파트,중개거래,서울 종로구
2025,11680,강남구,10600,대치동,1,대지,0893,0000,롯데캐슬,2025-02-19,298000,135.73,0.0,16.0,,,2002,아파트,중개거래,서울 강남구
2025,11530,구로구,10700,개봉동,1,대지,0492,0000,개봉푸르지오,2025-02-19,83500,84.94,0.0,7.0,,,2014,아파트,중개거래,서울 구로구
2025,11170,용산구,12000,도원동,1,대지,0023,0000,삼성래미안,2025-02-19,122500,59.94,0.0,15.0,,,2001,아파트,중개거래,"서울 마포구, 서울 용산구"
2025,11680,강남구,11800,도곡동,1,대지,0527,0000,도곡렉슬,2025-02-19,340000,84.998,0.0,6.0,,,2006,아파트,중개거래,서울 강남구
2025,11710,송파구,11100,방이동,1,대지,0046,0001,이스턴잠실,2025-02-19,37000,23.93,0.0,9.0,,,2020,아파트,중개거래,서울 송파구
2025,11170,용산구,12900,이촌동,1,대지,0430,0000,LG한강자이,2025-02-19,216500,66.39,0.0,20.0,,,2003,아파트,중개거래,서울 용산구
2025,11470,양천구,10200,목동,1,대지,0712,0006,브리스빌(712-6),2025-02-19,38300,79.56,46.0,3.0,,,2010,연립다세대,중개거래,서울 양천구
2025,11650,서초구,10600,잠원동,1,대지,0158,0000,래미안신반포팰리스,2025-02-19,405000,104.08,0.0,10.0,,,2016,아파트,중개거래,서울 서초구
2025,11320,도봉구,10700,창동,1,대지,0045,0000,삼성래미안,2025-02-19,73800,66.48,0.0,5.0,,,1992,아파트,중개거래,서울 도봉구
2025,11110,종로구,17900,홍파동,1,대지,0199,0000,경희궁자이(2단지),2025-02-19,219000,84.907,0.0,6.0,,,2017,아파트,중개거래,서울 종로구
2025,11290,성북구,13800,장위동,,,,,,2025-02-19,107688,93.78,136.0,0.0,,,1976,단독다가구,직거래,
2025,11740,강동구,10100,명일동,1,대지,0257,0000,고덕주공9,2025-02-19,124500,83.52,0.0,6.0,,,1985,아파트,중개거래,서울 강동구
2025,11740,강동구,10900,천호동,1,대지,0528,0000,천호동삼성아파트,2025-02-19,89000,84.97,0.0,2.0,,,1997,아파트,중개거래,서울 강동구
2025,11545,금천구,10300,시흥동,1,대지,0942,0022,금산캐슬(942-22),2025-02-19,19000,47.07,27.0,2.0,,,2014,연립다세대,중개거래,경기 고양시 일산동구
2025,11650,서초구,10100,방배동,1,대지,0424,0028,롯데캐슬아르떼,2025-02-19,265000,84.914,0.0,9.0,,,2013,아파트,중개거래,서울 서초구
2025,11230,동대문구,10200,용두동,1,대지,0104,0003,동대문 푸르지오시티,2025-02-19,18200,23.47,31.87,14.0,,,null,오피스텔,중개거래,서울 동대문구
2025,11230,동대문구,11000,이문동,3,블럭,0149,0008,이문 아이파크 자이,2025-02-19,94636,59.95,0.0,5.0,분양권,20250226,0,아파트,중개거래,서울 동대문구
2025,11680,강남구,11400,일원동,1,대지,0741,0000,래미안 개포 루체하임,2025-02-19,240000,59.99,0.0,12.0,,,2018,아파트,중개거래,서울 강남구
2025,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2025-02-19,17000,20.842,29.18,11.0,,,2017,오피스텔,중개거래,서울 강서구
2025,11410,서대문구,11000,북아현동,1,대지,1009,0000,두산,2025-02-19,86000,59.96,0.0,6.0,,,1999,아파트,중개거래,서울 서대문구
2025,11380,은평구,10700,응암동,1,대지,0760,0000,백련산힐스테이트2차,2025-02-19,79000,84.59,0.0,2.0,,,2011,아파트,중개거래,서울 은평구
2025,11680,강남구,10100,역삼동,1,대지,0763,0016,래미안그레이튼,2025-02-19,238000,59.97,0.0,5.0,,,2009,아파트,중개거래,서울 강남구
2025,11140,중구,12900,남산동2가,,,,,,2025-02-19,170000,99.97,102.0,0.0,,,1900,단독다가구,중개거래,서울 강동구
2025,11560,영등포구,11500,당산동5가,1,대지,0012,0000,당산효성1차,2025-02-19,138500,84.9,0.0,10.0,,,1999,아파트,중개거래,서울 영등포구
2025,11440,마포구,10300,신공덕동,1,대지,0170,0000,브라운스톤공덕아파트,2025-02-19,170000,84.98,0.0,4.0,,,2009,아파트,중개거래,서울 마포구
2025,11290,성북구,13700,상월곡동,1,대지,0075,0034,동덕쉐르빌,2025-02-19,23400,43.04,29.0,3.0,,,2015,연립다세대,중개거래,서울 성북구
2025,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2025-02-19,16800,20.842,29.18,9.0,,,2017,오피스텔,중개거래,서울 강서구
2025,11470,양천구,10200,목동,1,대지,0498,0027,(498-27),2025-02-19,18000,35.88,17.0,2.0,,,1991,연립다세대,중개거래,서울 양천구
2025,11680,강남구,10600,대치동,1,대지,0316,0000,은마,2025-02-19,274000,76.79,0.0,14.0,,,1979,아파트,중개거래,서울 강남구
2025,11215,광진구,10300,구의동,1,대지,0682,0000,광진파크하우스,2025-02-19,57000,45.582,0.0,6.0,,,2023,아파트,중개거래,서울 광진구
2025,11530,구로구,10700,개봉동,1,대지,0483,0000,율포그레이스빌,2025-02-19,57500,84.78,0.0,10.0,,,2002,아파트,중개거래,서울 구로구
2025,11680,강남구,10700,신사동,1,대지,0590,0024,(590-24),2025-02-19,60000,41.34,36.0,-1.0,,,1987,연립다세대,중개거래,서울 강남구
2025,11740,강동구,10700,암사동,1,대지,0475,0012,유정아트빌,2025-02-19,39000,66.99,32.0,2.0,,,2003,연립다세대,중개거래,서울 강동구
2025,11680,강남구,10800,논현동,1,대지,0225,0006,논현아이파크,2025-02-19,109500,47.46,0.0,11.0,,,2020,아파트,중개거래,서울 강남구
2025,11200,성동구,11500,성수동2가,,,,,,2025-02-19,200000,117.95,86.0,0.0,,,1993,단독다가구,중개거래,서울 성동구
2025,11560,영등포구,13000,양평동6가,1,대지,0007,0001,더하우스Ⅱ,2025-02-19,9850,14.79,8.0,3.0,,,2011,연립다세대,중개거래,서울 영등포구
2025,11680,강남구,10400,청담동,1,대지,0042,0000,삼성청담아파트,2025-02-19,251000,114.83,0.0,18.0,,,1999,아파트,중개거래,서울 강남구
2025,11380,은평구,11000,증산동,1,대지,0179,0005,동백맨숀(179-5),2025-02-19,41500,85.06,43.0,4.0,,,1993,연립다세대,중개거래,서울 은평구
2025,11680,강남구,10400,청담동,1,대지,0042,0000,삼성청담아파트,2025-02-19,247500,114.83,0.0,6.0,,,1999,아파트,중개거래,서울 강남구
2025,11230,동대문구,11000,이문동,3,블럭,0257,0042,래미안 라그란데,2025-02-19,94636,59.98,0.0,5.0,분양권,,0,아파트,중개거래,서울 동대문구
2025,11560,영등포구,11500,당산동5가,1,대지,0007,0002,유원제일2차,2025-02-19,150000,84.6,0.0,3.0,,,1984,아파트,중개거래,"서울 강남구, 서울 영등포구"
2025,11680,강남구,11200,자곡동,1,대지,0655,0000,강남 푸르지오시티 2차(PRUGIO CITYⅡ),2025-02-19,15000,21.872,28.968,7.0,,20250219,2014,오피스텔,중개거래,서울 강남구
2025,11170,용산구,13600,보광동,,,,,,2025-02-19,280000,120.37,93.0,0.0,,,1997,단독다가구,중개거래,"서울 마포구, 서울 용산구"
2025,11680,강남구,10800,논현동,1,대지,0152,0005,논현동대우아이빌 힐타운,2025-02-19,21700,28.83,38.52,6.0,,,2003,오피스텔,중개거래,서울 강남구
2025,11530,구로구,10100,신도림동,1,대지,0293,0003,유신연립A동,2025-02-19,59800,62.15,63.0,1.0,,,1979,연립다세대,중개거래,서울 구로구
2025,11590,동작구,10400,본동,1,대지,0494,0000,래미안트윈파크,2025-02-19,189000,115.42,0.0,14.0,,,2011,아파트,중개거래,"서울 동작구, 서울 서초구"
2025,11500,강서구,10600,내발산동,1,대지,0698,0003,유성하이츠,2025-02-19,23000,33.22,19.0,3.0,,,2012,연립다세대,중개거래,서울 강서구
2025,11560,영등포구,13000,양평동6가,1,대지,0007,0000,더하우스Ⅰ,2025-02-19,11000,16.32,8.0,4.0,,,2011,연립다세대,중개거래,서울 영등포구
2025,11380,은평구,10300,불광동,1,대지,0643,0000,북한산힐스테이트7차,2025-02-19,109000,84.813,0.0,16.0,,,2011,아파트,중개거래,서울 은평구
2025,11530,구로구,10200,구로동,1,대지,1265,0000,구로두산,2025-02-19,46300,44.64,0.0,7.0,,,1998,아파트,중개거래,서울 구로구
2025,11140,중구,16300,흥인동,1,대지,0142,0001,위더스하임,2025-02-19,27000,23.82,0.0,9.0,,,2018,아파트,중개거래,서울 중구
2025,11740,강동구,10200,고덕동,1,대지,0693,0000,고덕그라시움,2025-02-19,195000,84.046,0.0,20.0,,,2019,아파트,중개거래,서울 강동구
2025,11650,서초구,10100,방배동,1,대지,0930,0001,방배브라운가,2025-02-19,166500,84.94,0.0,11.0,,,2006,아파트,중개거래,서울 서초구
2025,11680,강남구,10100,역삼동,1,대지,0824,0025,대우디오빌플러스,2025-02-19,32900,34.41,0.0,13.0,,,2004,아파트,중개거래,서울 강남구
2025,11710,송파구,10700,가락동,1,대지,0171,0012,원정그린빌,2025-02-19,36000,56.81,26.0,4.0,,,2003,연립다세대,중개거래,서울 송파구
2025,11680,강남구,10100,역삼동,1,대지,0754,0000,개나리래미안,2025-02-19,322000,129.8,0.0,15.0,,,2006,아파트,중개거래,서울 강남구
2025,11500,강서구,10900,방화동,1,대지,0614,0011,원미,2025-02-19,71000,54.75,0.0,4.0,,,1988,아파트,중개거래,"서울 강서구, 서울 양천구"
2025,11440,마포구,12500,성산동,1,대지,0030,0012,더원팰리스,2025-02-19,58900,51.23,30.0,2.0,,,2023,연립다세대,직거래,
2025,11215,광진구,10400,광장동,1,대지,0145,0008,워커힐,2025-02-19,256000,162.41,0.0,4.0,,,1978,아파트,중개거래,"서울 광진구, 서울 양천구"
2025,11680,강남구,11200,자곡동,1,대지,0655,0000,강남 푸르지오시티 2차(PRUGIO CITYⅡ),2025-02-19,15000,22.444,29.725,7.0,,,2014,오피스텔,중개거래,서울 강남구
2025,11260,중랑구,10100,면목동,,,,,,2025-02-19,63000,149.4,101.0,0.0,,,1992,단독다가구,중개거래,"서울 동대문구, 서울 중랑구"
2025,11440,마포구,10100,아현동,1,대지,0800,0000,공덕자이,2025-02-19,229000,114.99,0.0,19.0,,,2015,아파트,중개거래,서울 마포구
2025,11500,강서구,10600,내발산동,1,대지,0657,0000,우장산힐스테이트,2025-02-19,138000,84.98,0.0,7.0,,,2005,아파트,중개거래,서울 강서구
2025,11530,구로구,10700,개봉동,1,대지,0335,0001,동인,2025-02-19,36900,67.36,0.0,7.0,,,1989,아파트,중개거래,서울 구로구
2025,11740,강동구,10100,명일동,1,대지,0270,0000,삼익가든,2025-02-19,117500,106.65,0.0,10.0,,,1984,아파트,중개거래,서울 강동구
2025,11740,강동구,10200,고덕동,1,대지,0499,0000,고덕 아이파크,2025-02-19,164000,84.98,0.0,18.0,,,2011,아파트,중개거래,서울 강동구
2025,11500,강서구,10300,화곡동,1,대지,1159,0000,"우장산아이파크,이편한세상",2025-02-19,122000,84.97,0.0,10.0,,,2008,아파트,중개거래,서울 강서구
2025,11500,강서구,10300,화곡동,1,대지,0056,0644,경한빌라(56-644),2025-02-19,11500,42.18,28.0,4.0,,,1991,연립다세대,중개거래,서울 강서구
2025,11680,강남구,10400,청담동,1,대지,0134,0038,청담자이,2025-02-19,240000,49.593,0.0,9.0,,,2011,아파트,중개거래,서울 강남구
2025,11590,동작구,10700,사당동,1,대지,0169,0008,대림(169-8),2025-02-19,100000,59.67,0.0,5.0,,,1990,아파트,중개거래,서울 동작구
2025,11710,송파구,10100,잠실동,1,대지,0027,0000,주공아파트 5단지,2025-02-19,342500,82.61,0.0,3.0,,,1978,아파트,중개거래,서울 송파구
2025,11590,동작구,10700,사당동,1,대지,1155,0000,대성유니드,2025-02-19,81500,84.96,0.0,1.0,,20250307,2009,아파트,중개거래,서울 동작구
2025,11680,강남구,10400,청담동,1,대지,0134,0038,청담자이,2025-02-19,375000,82.365,0.0,6.0,,,2011,아파트,중개거래,서울 강남구
2025,11440,마포구,10100,아현동,1,대지,0800,0000,공덕자이,2025-02-19,242000,114.99,0.0,13.0,,,2015,아파트,중개거래,서울 마포구
2025,11680,강남구,10400,청담동,1,대지,0134,0038,청담자이,2025-02-19,373000,89.356,0.0,4.0,,,2011,아파트,중개거래,서울 강남구
2025,11290,성북구,13400,길음동,1,대지,1279,0000,길음뉴타운1단지(래미안길음1차),2025-02-19,92000,84.96,0.0,13.0,,,2003,아파트,중개거래,서울 성북구
2025,11740,강동구,10100,명일동,1,대지,0015,0000,삼익그린2차,2025-02-19,139500,84.76,0.0,1.0,,,1983,아파트,중개거래,서울 강동구
2025,11380,은평구,10400,갈현동,1,대지,0451,0010,거성리젠시,2025-02-19,26900,29.78,17.0,2.0,,,2019,연립다세대,중개거래,서울 은평구
2025,11740,강동구,10100,명일동,1,대지,0015,0000,삼익그린2차,2025-02-19,176000,107.56,0.0,7.0,,,1983,아파트,중개거래,서울 강동구
2025,11410,서대문구,11000,북아현동,1,대지,1013,0000,e편한세상신촌4단지,2025-02-19,152800,59.9,0.0,9.0,,,2018,아파트,중개거래,서울 서대문구
2025,11680,강남구,11800,도곡동,1,대지,0463,0001,우성사원5,2025-02-19,195000,70.89,0.0,1.0,,,1986,아파트,중개거래,서울 강남구
2025,11590,동작구,10700,사당동,1,대지,1155,0000,대성유니드,2025-02-19,81500,84.96,0.0,1.0,,,2009,아파트,중개거래,서울 동작구
2025,11680,강남구,10300,개포동,1,대지,0012,0000,삼익대청아파트,2025-02-19,177600,60.0,0.0,12.0,,,1992,아파트,중개거래,서울 강남구
2025,11740,강동구,10300,상일동,1,대지,0519,0000,고덕아르테온,2025-02-19,144500,59.98,0.0,18.0,,,2020,아파트,중개거래,"서울 강남구, 서울 강동구"
2025,11650,서초구,10700,반포동,1,대지,1342,0000,반포써밋,2025-02-19,335000,84.418,0.0,34.0,,,2018,아파트,중개거래,서울 서초구
2025,11710,송파구,10100,잠실동,1,대지,0027,0000,주공아파트 5단지,2025-02-19,346500,82.61,0.0,12.0,,,1978,아파트,중개거래,서울 송파구
2025,11320,도봉구,10800,도봉동,1,대지,0560,0009,청솔리치빌(A),2025-02-19,24000,62.6,29.0,3.0,,,2003,연립다세대,중개거래,서울 도봉구
2025,11560,영등포구,13200,신길동,1,대지,4518,0000,우성2,2025-02-19,107000,84.47,0.0,8.0,,,1986,아파트,중개거래,"서울 동작구, 서울 송파구"
2025,11350,노원구,10300,공릉동,1,대지,0737,0000,삼익포레스트아파트,2025-02-19,41500,51.03,0.0,5.0,,,1995,아파트,중개거래,서울 노원구
2025,11350,노원구,10300,공릉동,1,대지,0737,0000,삼익포레스트아파트,2025-02-19,68000,84.6,0.0,9.0,,,1995,아파트,중개거래,서울 노원구
2025,11650,서초구,10800,서초동,1,대지,1685,0000,삼풍아파트,2025-02-19,222500,79.47,0.0,6.0,,,1988,아파트,직거래,
2025,11440,마포구,10400,도화동,1,대지,0082,0000,우성,2025-02-19,130000,79.97,0.0,15.0,,,1991,아파트,중개거래,서울 마포구
2025,11440,마포구,10400,도화동,1,대지,0082,0000,우성,2025-02-19,117000,68.94,0.0,11.0,,20250227,1991,아파트,중개거래,서울 마포구
2025,11290,성북구,13500,종암동,1,대지,0014,0013,반석팰리스,2025-02-19,25900,26.44,13.0,8.0,,,2018,연립다세대,중개거래,서울 성북구
2025,11200,성동구,11500,성수동2가,,,,,,2025-02-19,230000,172.22,109.0,0.0,,,1992,단독다가구,중개거래,서울 성동구
2025,11530,구로구,10700,개봉동,1,대지,0471,0000,삼호,2025-02-19,58800,59.86,0.0,7.0,,,1996,아파트,중개거래,서울 구로구
2025,11590,동작구,10100,노량진동,1,대지,0323,0000,우성,2025-02-19,91300,59.82,0.0,12.0,,,1997,아파트,중개거래,서울 동작구
2025,11650,서초구,10100,방배동,1,대지,0770,0001,삼호1동~3동,2025-02-19,180000,81.39,0.0,7.0,,,1975,아파트,중개거래,"서울 동대문구, 서울 서초구"
2025,11410,서대문구,11700,연희동,1,대지,0706,0012,반도아파텔,2025-02-19,35700,68.29,37.0,3.0,,,2005,연립다세대,중개거래,서울 서대문구
2025,11350,노원구,10200,월계동,1,대지,0013,0000,삼호3,2025-02-19,79000,59.22,0.0,13.0,,,1986,아파트,중개거래,서울 노원구
2025,11170,용산구,11900,효창동,1,대지,0005,0145,효창한신,2025-02-19,112000,121.38,0.0,1.0,,,1987,아파트,직거래,
2025,11350,노원구,10400,하계동,1,대지,0353,0000,우방,2025-02-19,47800,59.74,0.0,11.0,,,1999,아파트,중개거래,서울 노원구
2025,11530,구로구,10700,개봉동,1,대지,0068,0015,삼화씨티빌B동(68-15),2025-02-19,25250,59.05,30.0,2.0,,,2005,연립다세대,중개거래,서울 구로구
2025,11260,중랑구,10300,중화동,1,대지,0312,0090,우리들하우스,2025-02-19,35000,26.96,19.0,3.0,,,2019,연립다세대,중개거래,서울 중랑구
2025,11530,구로구,10900,궁동,1,대지,0141,0000,충정주택(141-0),2025-02-19,23000,54.52,38.0,3.0,,,1997,연립다세대,중개거래,서울 구로구
2025,11230,동대문구,10100,신설동,1,대지,0006,0000,캐슬루체,2025-02-19,55500,34.05,21.0,2.0,,,2023,연립다세대,중개거래,서울 동대문구
2025,11170,용산구,11200,원효로1가,1,대지,0041,0000,용산더프라임,2025-02-19,107000,59.557,0.0,6.0,,,2014,아파트,중개거래,서울 용산구
2025,11440,마포구,11300,구수동,1,대지,0085,0000,용궁,2025-02-19,70000,47.72,28.0,3.0,,,2008,연립다세대,중개거래,서울 마포구
2025,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,2025-02-19,370000,124.22,0.0,8.0,,,2008,아파트,중개거래,서울 송파구
2025,11710,송파구,10800,문정동,1,대지,0150,0000,올림픽훼밀리타운,2025-02-19,230000,136.325,0.0,3.0,,,1988,아파트,중개거래,서울 송파구
2025,11680,강남구,11800,도곡동,1,대지,0467,0017,타워팰리스2,2025-02-19,280000,111.39,0.0,14.0,,,2003,아파트,중개거래,서울 강남구
2025,11230,동대문구,10600,장안동,1,대지,0408,0017,타임아트빌,2025-02-19,26900,28.15,17.0,3.0,,,2019,연립다세대,중개거래,서울 동대문구
2025,11350,노원구,10300,공릉동,1,대지,0081,0000,태강아파트(아이파크),2025-02-19,46000,49.6,0.0,4.0,,,1999,아파트,직거래,
2025,11350,노원구,10500,상계동,1,대지,0647,0000,상계주공12(고층),2025-02-19,40000,41.3,0.0,5.0,,,1988,아파트,중개거래,서울 노원구
2025,11710,송파구,11100,방이동,1,대지,0171,0000,올림픽베어스타운1,2025-02-19,93000,59.37,0.0,11.0,,,1996,아파트,중개거래,서울 송파구
2025,11200,성동구,11300,옥수동,1,대지,0100,0000,옥수하이츠,2025-02-19,227000,114.78,0.0,1.0,,,1998,아파트,중개거래,서울 성동구
2025,11200,성동구,11300,옥수동,1,대지,0528,0000,옥수파크힐스101동~116동,2025-02-19,246000,115.9,0.0,3.0,,,2016,아파트,중개거래,서울 성동구
2025,11500,강서구,10100,염창동,1,대지,0270,0001,태영,2025-02-19,69800,59.97,0.0,7.0,,,1999,아파트,중개거래,"서울 강서구, 서울 양천구"
2025,11200,성동구,11300,옥수동,1,대지,0250,0000,옥수삼성,2025-02-19,142500,59.7,0.0,9.0,,,1999,아파트,중개거래,서울 성동구
2025,11590,동작구,10200,상도동,1,대지,0214,0411,미성해드림(214-411),2025-02-19,38000,43.37,31.0,3.0,,,2014,연립다세대,중개거래,"서울 강남구, 서울 영등포구"
2025,11545,금천구,10300,시흥동,1,대지,0820,0017,테라리움,2025-02-19,18396,24.97,15.0,4.0,,,2021,연립다세대,직거래,
2025,11680,강남구,10100,역삼동,1,대지,0709,0005,테헤란아이파크,2025-02-19,247000,70.833,0.0,8.0,,,2014,아파트,중개거래,서울 강남구
2025,11740,강동구,10500,길동,1,대지,0242,0006,예전이룸1차,2025-02-19,69500,76.57,0.0,9.0,,,2004,아파트,중개거래,서울 강동구
2025,11350,노원구,10500,상계동,1,대지,0670,0000,상계주공9(고층),2025-02-19,39000,41.3,0.0,6.0,,,1988,아파트,중개거래,"서울 노원구, 서울 도봉구"
2025,11200,성동구,10100,상왕십리동,1,대지,0811,0000,텐즈힐(2단지),2025-02-19,181000,127.44,0.0,4.0,,,2014,아파트,중개거래,서울 성동구
2025,11410,서대문구,11200,대현동,1,대지,0037,0032,영타운 지웰 에스테이트,2025-02-19,17500,19.39,30.2743,4.0,,,2017,오피스텔,중개거래,서울 서대문구
2025,11560,영등포구,10100,영등포동,1,대지,0647,0000,영등포푸르지오,2025-02-19,115500,79.777,0.0,5.0,,,2002,아파트,중개거래,서울 영등포구
2025,11500,강서구,10500,마곡동,1,대지,0776,0002,마곡센트럴대방디엠시티오피스텔,2025-02-19,17400,24.021,34.5019,5.0,,,2017,오피스텔,중개거래,서울 강서구
2025,11260,중랑구,10200,상봉동,1,대지,0257,0005,연희하이빌C동,2025-02-19,37500,55.61,36.0,2.0,,,2017,연립다세대,중개거래,서울 강남구
2025,11380,은평구,10300,불광동,1,대지,0484,0063,연신내역트리플라101동,2025-02-19,32800,23.17,0.0,12.0,,,2021,아파트,직거래,
2025,11380,은평구,10600,대조동,1,대지,0186,0025,연신내역마에스트로,2025-02-19,13200,18.72,27.6,14.0,,,2013,오피스텔,중개거래,서울 은평구
2025,11680,강남구,10100,역삼동,1,대지,0754,0001,역삼푸르지오,2025-02-19,285000,84.909,0.0,12.0,,,2006,아파트,중개거래,서울 강남구
